#{"t_start": 1679442213.4733348, "env_id": null}
1,24,269.327653,17
1,19,269.390435,14
1,18,269.452666,16
1,18,269.515189,16
1,18,269.577672,15
1,20,269.655845,16
1,19,269.719429,17
1,18,269.782194,17
1,18,269.844693,15
1,18,269.907225,15
1,18,269.969743,14
1,19,270.032318,17
1,19,270.09476,17
1,22,270.172967,17
1,34,270.297899,17
1,19,270.360349,15
1,20,270.422908,16
1,18,270.485368,14
1,27,270.594929,16
1,20,270.657257,16
1,18,270.719805,15
1,26,270.81351,18
1,18,270.876042,14
1,18,270.938522,13
1,19,271.001076,17
1,18,271.063535,15
1,20,271.141671,15
1,19,271.204265,12
1,18,271.266684,17
1,22,271.344845,15
1,18,271.407313,17
1,18,271.469985,13
1,18,271.532372,15
1,23,271.626227,17
1,18,271.688585,14
1,18,271.751218,14
1,19,271.813595,11
1,18,271.876224,16
1,18,271.939797,16
1,30,272.049448,18
1,18,272.111999,17
1,18,272.17446,17
1,18,272.236705,17
1,18,272.299458,14
1,18,272.362003,15
1,18,272.424468,15
1,18,272.502599,14
1,18,272.565238,14
1,18,272.627621,15
1,19,272.690256,17
1,21,272.768243,15
1,21,272.846383,14
1,18,272.908931,14
1,18,272.971395,13
1,18,273.03394,17
1,18,273.096402,15
1,18,273.158951,15
1,18,273.221415,15
1,19,273.299549,17
1,20,273.362337,15
1,18,273.424544,13
1,18,273.487074,17
1,18,273.565248,10
1,30,273.658984,17
1,18,273.737079,15
1,21,273.799577,17
1,18,273.862077,16
1,18,273.941337,17
1,18,274.003842,16
1,18,274.066604,17
1,18,274.129139,15
1,19,274.191614,17
1,18,274.269901,17
1,18,274.332244,17
1,19,274.394799,14
1,18,274.457253,16
1,18,274.519977,17
1,18,274.582258,17
1,18,274.660393,13
1,18,274.722947,14
1,18,274.785408,14
1,18,274.847948,14
1,18,274.910415,16
1,18,274.972966,15
1,19,275.051069,17
1,18,275.113292,14
1,18,275.176079,17
1,18,275.254271,15
1,20,275.316698,15
1,18,275.379274,14
1,18,277.475186,16
1,19,277.53769,14
1,18,277.600204,14
1,18,277.662709,12
1,19,277.725214,15
1,18,277.787719,17
1,18,277.850224,13
1,18,277.912728,16
1,18,277.975233,13
1,18,278.022111,15
1,18,278.084616,13
1,18,278.147121,14
1,18,278.209625,17
1,18,278.27213,14
1,19,278.334635,13
1,18,278.39714,11
1,18,278.459645,15
1,18,278.522149,15
1,18,278.584654,15
1,18,278.631532,17
1,18,278.694037,13
1,23,278.787794,15
1,18,278.834673,15
1,18,278.897178,17
1,18,278.959682,14
1,18,279.022187,17
1,20,279.100318,18
1,19,279.163941,11
1,18,279.226446,16
1,18,279.28895,10
1,18,279.351455,16
1,18,279.41396,12
1,18,279.476465,14
1,18,279.53897,17
1,18,279.601474,15
1,18,279.663979,17
1,19,279.726484,17
1,18,279.788989,16
1,18,279.851493,13
1,18,279.929624,13
1,20,280.000003,16
1,19,280.062519,14
1,18,280.125024,16
1,18,280.187528,15
1,18,280.250033,16
1,18,280.312538,14
1,18,280.375042,13
1,18,280.437547,13
1,18,280.500052,14
1,18,280.562557,16
1,20,280.641671,14
1,18,280.7052,17
1,18,280.767704,15
1,19,280.830209,13
1,19,280.892714,14
1,18,280.956359,15
1,18,281.018875,12
1,18,281.08138,17
1,18,281.159511,13
1,18,281.222015,16
1,19,281.28452,13
1,18,281.347025,16
1,18,281.40953,14
1,18,281.472035,16
1,18,281.534539,16
1,18,281.597044,13
1,18,281.659549,17
1,18,281.722053,17
1,18,281.800184,14
1,18,281.862689,8
1,18,281.925194,16
1,18,281.988908,15
1,18,282.051412,15
1,18,282.113917,14
1,18,282.176422,15
1,19,282.238926,14
1,18,282.317058,15
1,21,282.379562,13
1,18,282.442067,6
1,18,282.50576,15
1,19,282.583891,12
1,18,282.646396,14
1,18,282.708901,15
1,18,282.771405,14
1,18,282.83391,16
1,21,282.912041,12
1,20,282.990172,14
1,18,283.052677,14
1,20,283.115181,14
1,21,283.193312,14
1,18,283.255817,12
1,18,283.318322,17
1,21,283.396453,16
1,18,283.458958,16
1,18,283.521462,15
1,18,283.583967,13
1,18,283.646472,17
1,18,283.724603,16
1,18,283.787107,17
1,18,283.849612,15
1,19,283.912117,17
1,18,283.974622,6
1,18,284.052752,12
1,18,284.115257,14
1,18,284.177762,15
1,19,284.240267,12
1,18,284.302772,16
1,19,284.380902,16
1,18,284.443407,16
1,18,284.505912,13
1,18,284.568417,14
1,18,284.646548,14
1,18,286.710305,10
1,24,286.788704,17
1,18,286.851206,13
1,20,286.929453,17
1,22,286.993361,15
1,18,287.055921,16
1,21,287.134048,18
1,22,287.196512,17
1,22,287.274636,15
1,18,287.337142,17
1,21,287.415391,14
1,20,287.47778,13
1,20,287.555958,11
1,23,287.634078,14
1,18,287.696544,12
1,18,287.759087,15
1,18,287.821561,16
1,20,287.884106,13
1,19,287.946566,13
1,24,288.04038,15
1,18,288.102828,13
1,20,288.165327,16
1,18,288.227839,14
1,21,288.306004,12
1,18,288.368465,16
1,19,288.431122,16
1,19,288.494071,16
1,19,288.55573,14
1,18,288.618486,10
1,20,288.696614,14
1,18,288.75915,13
1,18,288.821624,14
1,18,288.88561,13
1,20,288.948205,13
1,20,289.026275,15
1,19,289.088748,15
1,18,289.151405,15
1,19,289.213757,13
1,20,289.291891,13
1,20,289.354391,14
1,21,289.432524,15
1,21,289.510655,15
1,18,289.573169,16
1,21,289.65139,17
1,18,289.713789,14
1,22,289.791957,14
1,20,289.854431,17
1,18,289.916975,11
1,18,289.97944,16
1,18,290.042108,15
1,20,290.120112,16
1,18,290.182581,13
1,20,290.245122,15
1,21,290.323225,16
1,18,290.401393,14
1,18,290.463844,16
1,23,290.542027,14
1,18,290.604488,16
1,18,290.667036,14
1,18,290.729498,15
1,18,290.792046,16
1,20,290.870178,17
1,18,290.932638,15
1,21,291.010769,12
1,19,291.074656,14
1,18,291.136903,10
1,18,291.199665,16
1,18,291.262185,14
1,19,291.324674,15
1,18,291.387175,13
1,19,291.465427,16
1,22,291.543534,18
1,19,291.606117,14
1,18,291.668456,14
1,18,291.730998,16
1,20,291.80913,15
1,19,291.871588,15
1,20,291.949713,15
1,18,292.013632,17
1,20,292.076245,16
1,18,292.138634,15
1,19,292.216511,15
1,20,292.279269,15
1,18,292.341777,13
1,18,292.41991,15
1,19,292.482546,15
1,20,292.560544,18
1,18,292.623096,13
1,18,292.685551,10
1,19,292.748113,15
1,20,292.82619,15
1,18,292.888687,17
1,18,292.951199,13
1,21,293.029429,18
1,20,293.091836,13
1,18,293.170011,17
1,18,293.233056,14
1,22,293.310602,17
1,21,293.388733,17
1,19,293.451239,17
1,18,293.51374,15
1,21,293.591871,17
1,18,293.65439,11
1,18,293.732581,10
1,25,293.810633,15
1,19,295.889754,14
1,18,295.952259,13
1,18,296.014764,15
1,18,296.077527,16
1,18,296.140074,14
1,18,296.202544,14
1,18,296.265221,9
1,18,296.32755,14
1,19,296.390094,16
1,20,296.452555,17
1,18,296.515103,14
1,18,296.578145,13
1,18,296.640113,15
1,18,296.702582,14
1,18,296.749523,14
1,18,296.812012,16
1,20,296.890133,15
1,18,296.937131,17
1,18,296.999472,17
1,20,297.077605,14
1,18,297.14015,14
1,21,297.202623,16
1,18,297.265256,10
1,20,297.343302,16
1,18,297.405757,17
1,20,297.468273,15
1,19,297.546503,15
1,19,297.608901,17
1,18,297.671414,17
1,21,297.749542,18
1,21,297.812089,16
1,18,297.874545,11
1,20,297.952668,14
1,18,298.015221,13
1,18,298.077692,13
1,21,298.140244,15
1,18,298.218313,12
1,18,298.280818,15
1,19,298.343399,10
1,18,298.405828,16
1,18,298.468481,11
1,20,298.530847,15
1,18,298.593361,15
1,18,298.655855,16
1,22,298.73404,16
1,19,298.812151,16
1,18,298.874613,17
1,22,298.95276,16
1,22,299.03088,15
1,19,299.093501,12
1,18,299.155895,17
1,19,299.218405,17
1,19,299.296529,16
1,22,299.374649,16
1,18,299.437199,8
1,18,299.499728,16
1,20,299.562218,14
1,23,299.655931,15
1,18,299.718716,13
1,18,299.78094,11
1,20,299.843504,13
1,18,299.90595,17
1,22,299.985071,17
1,18,300.046577,16
1,18,300.109135,17
1,19,300.18726,14
1,18,300.249726,13
1,20,300.312278,13
1,18,300.39055,13
1,18,300.452864,17
1,18,300.515424,14
1,22,300.593565,18
1,18,300.656002,13
1,19,300.718522,13
1,18,300.781054,17
1,20,300.859188,17
1,21,300.937275,13
1,20,300.999785,18
1,19,301.062318,13
1,19,301.140439,14
1,20,301.202666,17
1,19,301.281096,15
1,22,301.359223,16
1,18,301.421689,11
1,20,301.48423,10
1,18,301.546699,11
1,19,301.624828,14
1,22,301.702704,15
1,20,301.765525,12
1,19,301.843588,14
1,19,301.906143,14
1,18,301.96861,13
1,21,302.04673,15
1,18,302.109282,17
1,18,302.171738,11
1,20,302.249882,18
1,22,302.32801,15
1,20,302.406183,10
1,18,302.468636,14
1,18,302.531296,17
1,18,302.593644,14
1,18,302.656193,15
1,18,302.718654,15
1,18,302.796798,14
1,20,302.859041,11
1,18,302.921795,17
1,18,302.999941,14
1,18,303.062445,17
1,18,305.125992,17
1,19,305.188497,14
1,22,305.266887,9
1,19,305.329552,15
1,21,305.407533,11
1,20,305.470027,9
1,21,305.532573,14
1,18,305.595209,11
1,21,305.673391,16
1,20,305.735679,16
1,22,305.813851,13
1,21,305.876309,15
1,19,305.954556,17
1,18,306.001067,17
1,22,306.080815,11
1,18,306.143349,13
1,20,306.221545,9
1,18,306.283967,13
1,19,306.346472,16
1,20,306.408974,16
1,19,306.471481,6
1,18,306.533984,16
1,20,306.612158,16
1,18,306.674685,15
1,18,306.737167,15
1,18,306.799634,12
1,19,306.86218,15
1,18,306.924631,11
1,23,307.002769,16
1,21,307.080891,14
1,24,307.15903,15
1,18,307.221625,16
1,18,307.28404,16
1,19,307.346543,15
1,20,307.424729,18
1,18,307.48733,13
1,18,307.549685,13
1,20,307.612229,17
1,18,307.674699,12
1,18,307.737236,13
1,18,307.799704,10
1,21,307.877842,16
1,18,307.940395,12
1,18,308.002836,13
1,18,308.065367,14
1,18,308.127846,16
1,18,308.190369,14
1,18,308.252866,14
1,18,308.315372,17
1,20,308.393513,13
1,18,308.456005,11
1,18,308.518569,15
1,18,308.581005,13
1,23,308.659193,11
1,18,308.721649,16
1,21,308.79978,17
1,18,308.862415,16
1,22,308.940418,17
1,20,309.018539,15
1,20,309.081051,16
1,19,309.143548,15
1,18,309.221727,15
1,21,309.284347,12
1,18,309.346697,14
1,18,309.409258,16
1,19,309.48736,15
1,18,309.549829,15
1,20,309.61241,16
1,18,309.674839,14
1,19,309.752711,12
1,33,309.862364,10
1,19,309.940585,15
1,18,310.002996,13
1,18,310.068547,14
1,18,310.131364,17
1,20,310.193565,13
1,18,310.256358,14
1,19,310.334479,15
1,18,310.396966,14
1,21,310.475084,16
1,20,310.537623,14
1,18,310.600137,14
1,18,310.662619,14
1,18,310.72515,10
1,18,310.802986,13
1,18,310.865747,15
1,20,310.928289,14
1,22,311.006386,14
1,22,311.084521,15
1,18,311.148909,13
1,18,311.21171,15
1,18,311.273926,16
1,20,311.352057,14
1,19,311.414657,14
1,19,311.492695,14
1,18,311.555244,15
1,18,311.617702,16
1,18,311.68037,14
1,18,311.742719,14
1,18,311.820586,14
1,18,311.883377,14
1,18,311.945843,15
1,18,312.008384,13
1,20,312.087938,10
1,18,312.150447,15
1,18,312.212684,16
1,18,312.275452,13
1,19,314.34017,17
1,19,314.402675,17
1,18,314.465735,15
1,23,314.543569,18
1,19,314.606082,10
1,18,314.6686,15
1,22,314.746762,11
1,22,314.809264,16
1,19,314.887096,15
1,18,314.934278,17
1,18,314.996737,12
1,18,315.059285,14
1,18,315.121747,12
1,19,315.184295,17
1,19,315.246747,13
1,19,315.309296,16
1,18,315.37176,17
1,18,315.434332,11
1,18,315.496776,15
1,18,315.559314,14
1,19,315.621786,14
1,20,315.699916,17
1,18,315.762437,13
1,18,315.824921,16
1,20,315.887172,14
1,20,315.965709,17
1,18,316.028064,15
1,19,316.090312,17
1,18,316.153073,11
1,20,316.215663,9
1,19,316.293717,16
1,18,316.356361,11
1,18,316.418719,15
1,21,316.482355,14
1,20,316.560756,13
1,18,316.623403,14
1,18,316.685769,15
1,18,316.748317,12
1,18,316.810807,8
1,21,316.888911,14
1,18,316.951434,14
1,19,317.01391,9
1,18,317.078072,14
1,18,317.140766,17
1,20,317.203087,16
1,20,317.281271,15
1,19,317.343723,14
1,18,317.406261,16
1,18,317.468739,11
1,18,317.531297,14
1,18,317.59382,13
1,18,317.656303,16
1,19,317.734439,14
1,20,317.796882,15
1,18,317.859437,16
1,18,317.921891,14
1,18,317.984139,14
1,18,318.046901,15
1,18,318.109484,11
1,18,318.171911,12
1,18,318.250038,17
1,24,318.328163,14
1,18,318.39068,14
1,18,318.452924,10
1,18,318.515898,17
1,18,318.578235,17
1,18,318.640808,15
1,18,318.703239,17
1,19,318.781375,14
1,18,318.843827,15
1,18,318.906509,14
1,18,318.970415,14
1,18,319.032871,14
1,18,319.095411,16
1,22,319.173506,18
1,18,319.236018,14
1,18,319.298517,14
1,18,319.36103,17
1,18,319.43916,17
1,18,319.501704,17
1,20,319.564158,17
1,19,319.642339,11
1,18,319.704798,15
1,18,319.76734,9
1,18,319.829809,14
1,18,319.892361,15
1,18,319.954811,16
1,18,320.017378,14
1,18,320.079829,14
1,18,320.142461,11
1,18,320.204838,14
1,18,320.282972,7
1,18,320.345479,16
1,18,320.407978,15
1,24,320.48611,13
1,20,320.564389,13
1,18,320.626738,16
1,20,320.704872,17
1,18,320.767498,11
1,18,320.829883,17
1,27,320.923915,14
1,18,320.986147,17
1,19,321.064326,14
1,18,321.126786,14
1,18,321.191369,10
1,18,321.253258,15
1,21,321.331397,15
1,19,321.393855,12
1,18,321.471987,17
1,18,323.535623,14
1,18,323.598128,10
1,18,323.660642,13
1,18,323.723146,17
1,18,323.785651,9
1,18,323.848156,14
1,20,323.910661,10
1,18,323.973166,14
1,18,324.03567,14
1,18,324.082549,17
1,18,324.145044,13
1,18,324.207558,14
1,18,324.271174,17
1,18,324.333679,12
1,18,324.396184,17
1,18,324.458689,16
1,18,324.521194,12
1,20,324.583699,14
1,18,324.646203,15
1,18,324.708708,16
1,18,324.771212,17
1,18,324.833717,15
1,18,324.896222,14
1,18,324.958727,10
1,18,325.021231,13
1,18,325.083736,14
1,18,325.146241,15
1,20,325.208746,14
1,18,325.27125,15
1,18,325.333755,17
1,18,325.39626,13
1,18,325.458765,14
1,21,325.536896,15
1,18,325.5994,12
1,18,325.661905,14
1,18,325.72441,13
1,18,325.786914,12
1,18,325.849419,17
1,20,325.911924,15
1,18,325.974429,16
1,18,326.036933,17
1,18,326.099438,14
1,22,326.177569,14
1,18,326.240074,14
1,18,326.302578,12
1,18,326.365083,15
1,18,326.427588,13
1,18,326.490093,17
1,18,326.552598,16
1,18,326.615102,13
1,18,326.677607,14
1,18,326.755738,14
1,18,326.818243,16
1,20,326.880747,11
1,18,326.943252,17
1,24,327.037008,14
1,18,327.099514,10
1,18,327.162019,15
1,18,327.224524,17
1,19,327.287028,14
1,18,327.349533,15
1,18,327.412038,17
1,18,327.475775,15
1,18,327.538291,14
1,18,327.600796,12
1,21,327.678926,13
1,18,327.741431,16
1,19,327.803936,12
1,18,327.866441,11
1,18,327.928946,15
1,18,327.99145,11
1,21,328.069581,15
1,18,328.132086,14
1,18,328.194591,17
1,18,328.257095,11
1,18,328.3196,13
1,19,328.397731,17
1,18,328.460236,16
1,18,328.52274,14
1,18,328.585245,17
1,19,328.64775,11
1,18,328.710255,14
1,19,328.788386,13
1,19,328.85089,14
1,20,328.929021,14
1,18,328.991526,12
1,18,329.054031,11
1,18,329.116536,11
1,19,329.17904,16
1,18,329.241545,14
1,21,329.319676,17
1,20,329.397807,16
1,20,329.460312,14
1,23,329.538442,9
1,21,329.616573,9
1,18,329.680171,15
1,18,329.742687,15
1,19,329.820817,13
1,18,329.883322,14
1,18,329.945827,13
1,18,330.008332,13
1,18,330.070836,17
1,18,330.133341,11
1,18,330.195846,12
1,18,330.273977,15
1,18,330.336481,11
1,19,330.398986,14
1,18,330.461491,15
1,18,330.523995,13
1,18,330.5865,11
1,20,332.667759,15
1,18,332.714637,17
1,18,332.777544,12
1,18,332.839949,17
1,18,332.902461,10
1,20,332.964915,12
1,18,333.027471,7
1,19,333.089932,15
1,18,333.152477,15
1,18,333.214684,10
1,18,333.277481,15
1,18,333.339947,13
1,20,333.4025,11
1,18,333.464955,15
1,20,333.527598,12
1,21,333.58997,11
1,20,333.668103,11
1,18,333.730615,14
1,18,333.777541,10
1,18,333.839991,12
1,18,333.902621,16
1,18,333.966514,14
1,20,334.028969,9
1,19,334.107087,15
1,18,334.169343,10
1,18,334.232102,14
1,18,334.294615,13
1,18,334.357108,14
1,18,334.419617,13
1,18,334.482126,11
1,18,334.544633,10
1,18,334.607125,10
1,18,334.66938,15
1,18,334.732142,11
1,18,334.794695,10
1,18,334.857152,12
1,18,334.919659,16
1,18,334.982156,11
1,22,335.060292,13
1,18,335.123505,14
1,18,335.185035,17
1,18,335.247846,14
1,18,335.310302,14
1,18,335.372817,14
1,18,335.435554,15
1,18,335.497837,17
1,18,335.560487,10
1,19,335.623004,11
1,19,335.700965,8
1,19,335.76352,14
1,20,335.825974,16
1,18,335.904101,14
1,18,335.966614,13
1,18,336.029114,15
1,19,336.091636,12
1,18,336.155239,8
1,18,336.218012,14
1,18,336.280551,8
1,18,336.343022,17
1,18,336.405564,14
1,18,336.468022,14
1,18,336.530581,15
1,19,336.608672,15
1,18,336.670915,14
1,18,336.73395,15
1,18,336.796174,13
1,18,336.859425,15
1,19,336.921184,17
1,19,336.999316,7
1,18,337.061819,10
1,18,337.125787,15
1,18,337.188267,17
1,18,337.250918,16
1,18,337.31327,15
1,18,337.375839,14
1,18,337.43828,14
1,18,337.500871,16
1,18,337.563297,12
1,18,337.625858,12
1,18,337.703675,9
1,18,337.767438,14
1,18,337.828949,17
1,20,337.891598,9
1,18,337.953982,17
1,18,338.016493,13
1,18,338.094627,16
1,20,338.157093,10
1,18,338.21934,15
1,18,338.282103,14
1,20,338.360225,12
1,18,338.422882,14
1,20,338.501,18
1,18,338.563418,17
1,18,338.625877,13
1,22,338.703752,14
1,18,338.766549,16
1,18,338.829019,10
1,19,338.891567,15
1,18,338.969662,14
1,18,339.032151,13
1,18,339.094663,16
1,19,339.157169,16
1,18,339.219416,13
1,20,339.297896,18
1,18,339.361735,10
1,18,339.424204,9
1,18,339.487449,13
1,18,339.565118,17
1,18,339.627344,14
1,18,339.689878,16
1,18,339.752345,12
1,18,339.814852,13
1,18,341.877248,12
1,18,341.939753,8
1,18,341.986641,12
1,20,342.064772,17
1,20,342.128529,14
1,19,342.191034,10
1,22,342.269165,14
1,23,342.347296,15
1,18,342.394175,12
1,18,342.456679,11
1,21,342.536834,13
1,19,342.599339,14
1,18,342.646218,14
1,18,342.708722,12
1,18,342.771227,11
1,18,342.833732,8
1,18,342.896236,13
1,18,342.958741,14
1,21,343.021246,17
1,19,343.08375,16
1,18,343.146255,10
1,18,343.20876,14
1,20,343.271265,14
1,18,343.33377,15
1,18,343.396274,12
1,18,343.458779,11
1,18,343.521284,14
1,18,343.583789,12
1,18,343.646293,17
1,18,343.708798,14
1,18,343.771303,14
1,21,343.85061,12
1,18,343.913115,16
1,18,343.97562,14
1,20,344.038125,14
1,19,344.116256,14
1,20,344.17876,11
1,18,344.241265,12
1,18,344.30377,12
1,18,344.366274,15
1,20,344.444406,12
1,18,344.50691,12
1,18,344.569415,16
1,18,344.63192,15
1,18,344.694424,13
1,18,344.756929,11
1,18,344.819434,11
1,18,344.881939,10
1,20,344.944443,14
1,20,345.022574,13
1,19,345.085079,8
1,18,345.147583,12
1,20,345.225965,14
1,20,345.288521,12
1,20,345.366651,11
1,20,345.429113,15
1,18,345.491652,14
1,23,345.585374,14
1,20,345.648011,17
1,18,345.710379,14
1,21,345.789515,16
1,19,345.851022,17
1,19,345.929142,8
1,18,345.991708,14
1,18,346.055314,17
1,18,346.118076,13
1,23,346.196205,17
1,18,346.258709,9
1,19,346.321218,12
1,20,346.39935,14
1,20,346.46196,16
1,19,346.539983,13
1,18,346.602656,14
1,20,346.664992,15
1,22,346.743115,18
1,18,346.821253,12
1,18,346.884039,14
1,21,346.946264,16
1,25,347.040021,16
1,18,347.102578,17
1,20,347.182109,15
1,18,347.244649,13
1,20,347.307115,16
1,20,347.385251,10
1,18,347.44777,11
1,19,347.510265,13
1,18,347.57277,8
1,18,347.650944,17
1,18,347.713394,15
1,18,347.775945,14
1,18,347.838409,12
1,20,347.916584,16
1,25,347.994722,17
1,22,348.072851,15
1,18,348.135299,15
1,19,348.213429,11
1,19,348.275933,12
1,18,348.338446,13
1,18,348.416621,13
1,18,348.479082,14
1,18,348.541635,11
1,19,348.604092,12
1,18,348.666641,14
1,18,348.744734,16
1,20,348.807234,11
1,20,348.885358,12
1,19,348.949248,14
1,20,351.027274,14
1,18,351.089778,12
1,18,351.154026,13
1,20,351.216433,17
1,18,351.279246,13
1,18,351.341454,14
1,20,351.404236,13
1,20,351.466454,15
1,18,351.529655,12
1,20,351.591463,14
1,18,351.653965,15
1,20,351.716482,16
1,18,351.779142,15
1,19,351.841491,15
1,18,351.904009,15
1,19,351.982124,13
1,18,352.044683,14
1,20,352.107124,12
1,18,352.171034,13
1,18,352.233599,16
1,19,352.296145,13
1,18,352.358593,13
1,20,352.421054,16
1,19,352.499187,14
1,19,352.561738,13
1,19,352.624198,11
1,18,352.686733,13
1,18,352.749199,14
1,18,352.811733,14
1,20,352.874215,15
1,18,352.936768,11
1,18,352.999222,15
1,18,353.061779,15
1,18,353.124226,13
1,19,353.202362,14
1,19,353.2649,12
1,18,353.32738,16
1,18,353.389885,13
1,18,353.452378,12
1,20,353.514885,9
1,22,353.593018,10
1,18,353.655562,11
1,18,353.71803,9
1,18,353.780573,12
1,20,353.85872,16
1,19,353.921172,11
1,18,353.98371,9
1,18,354.046172,9
1,19,354.124302,16
1,20,354.186558,14
1,18,354.249326,15
1,21,354.327442,14
1,18,354.390046,14
1,19,354.452465,14
1,18,354.516332,10
1,19,354.579121,16
1,19,354.657258,15
1,18,354.719459,14
1,18,354.782013,8
1,18,354.844476,12
1,18,354.907048,14
1,20,354.969493,16
1,18,355.047662,12
1,18,355.110123,14
1,19,355.172772,14
1,18,355.235132,14
1,18,355.29769,11
1,19,355.375798,14
1,22,355.453935,17
1,21,355.516399,14
1,20,355.594528,11
1,18,355.657152,16
1,20,355.719588,13
1,19,355.797733,15
1,19,355.86017,14
1,20,355.922812,16
1,20,356.000836,17
1,18,356.06331,11
1,21,356.141442,14
1,18,356.204084,13
1,18,356.26646,13
1,20,356.344635,15
1,23,356.422779,16
1,18,356.485221,12
1,19,356.547776,14
1,20,356.625865,12
1,19,356.688366,14
1,18,356.751616,13
1,23,356.829033,13
1,20,356.907139,15
1,18,356.969681,11
1,18,357.032177,12
1,18,357.094691,15
1,18,357.157151,15
1,18,357.219399,10
1,22,357.297818,10
1,18,357.360292,13
1,19,357.438421,14
1,19,357.500959,13
1,18,357.563425,15
1,18,357.626071,17
1,18,357.688442,14
1,21,357.766612,15
1,19,357.844764,9
1,18,357.907208,17
1,21,357.985342,14
1,18,358.047867,17
1,18,358.110351,14
1,20,360.188365,15
1,18,360.235244,12
1,18,360.299471,15
1,18,360.361976,14
1,20,360.42448,17
1,20,360.502611,17
1,18,360.54949,13
1,18,360.611995,14
1,24,360.690126,15
1,18,360.75263,15
1,18,360.815135,17
1,19,360.87764,15
1,20,360.955771,13
1,18,361.002649,10
1,18,361.065154,14
1,18,361.127659,13
1,19,361.190163,17
1,20,361.268294,16
1,19,361.330799,13
1,22,361.40893,16
1,25,361.487061,11
1,19,361.549566,15
1,18,361.61207,12
1,20,361.690201,7
1,21,361.752706,11
1,20,361.830837,11
1,19,361.893342,14
1,18,361.955846,17
1,21,362.033978,15
1,18,362.096482,14
1,19,362.158987,16
1,19,362.221492,13
1,18,362.283996,15
1,18,362.346501,12
1,18,362.409006,11
1,21,362.487137,15
1,19,362.550745,14
1,20,362.613249,17
1,21,362.69138,15
1,22,362.769511,16
1,18,362.832016,13
1,20,362.905854,17
1,20,362.968359,11
1,18,363.030864,15
1,22,363.108994,10
1,19,363.187124,17
1,18,363.24963,14
1,18,363.312135,15
1,18,363.374639,9
1,18,363.437144,17
1,18,363.499649,7
1,18,363.562154,15
1,19,363.624658,15
1,26,363.718415,10
1,20,363.78092,12
1,21,363.859051,14
1,18,363.922672,14
1,18,363.985187,14
1,18,364.047692,17
1,21,364.125823,13
1,18,364.188328,15
1,20,364.266459,12
1,18,364.328963,14
1,22,364.407094,17
1,19,364.469599,15
1,18,364.532104,8
1,19,364.594609,15
1,18,364.657113,14
1,18,364.719618,12
1,18,364.782123,9
1,19,364.860254,9
1,18,364.922758,15
1,24,365.000889,17
1,18,365.063394,17
1,18,365.125899,17
1,19,365.20403,12
1,18,365.266535,9
1,21,365.344665,16
1,18,365.40717,12
1,18,365.469675,8
1,20,365.53218,15
1,22,365.61031,13
1,18,365.672815,10
1,18,365.73532,16
1,19,365.813451,17
1,18,365.875956,9
1,18,365.93846,15
1,18,366.000965,15
1,22,366.079096,11
1,18,366.142716,15
1,18,366.205221,14
1,18,366.267726,17
1,18,366.33023,14
1,21,366.408361,15
1,19,366.470866,17
1,18,366.548997,9
1,19,366.611502,12
1,19,366.674006,17
1,20,366.752137,18
1,18,366.814642,15
1,18,366.877147,14
1,19,366.939651,16
1,18,367.002156,15
1,18,367.080287,14
1,19,367.142792,15
1,20,367.206529,13
1,18,367.284671,14
